country_iso_name,name_1,name_2,year,month
India,Himachal Pradesh,Kullu,2023,12
India,Himachal Pradesh,Mandi,2023,12
India,Himachal Pradesh,Shimla,2023,12
India,Himachal Pradesh,Sirmaur,2023,12
India,Himachal Pradesh,Solan,2023,12
India,Himachal Pradesh,Una,2023,12
India,Jammu and Kashmir,Anantnag (Kashmir South),2023,12
India,Jammu and Kashmir,Bagdam,2023,12
India,Jammu and Kashmir,Baramula (Kashmir North),2023,12
India,Jammu and Kashmir,Doda,2023,12
India,Jammu and Kashmir,Jammu,2023,12
India,Jammu and Kashmir,Kargil,2023,12
India,Jammu and Kashmir,Kathua,2023,12
India,Jammu and Kashmir,Kupwara (Muzaffarabad),2023,12
India,Jammu and Kashmir,Ladakh (Leh),2023,12
India,Jammu and Kashmir,Pulwama,2023,12
India,Jammu and Kashmir,Punch,2023,12
India,Jammu and Kashmir,Rajauri,2023,12
India,Jammu and Kashmir,Udhampur,2023,12
India,Jharkhand,Bokaro,2023,12
India,Jharkhand,Chatra,2023,12
India,Jharkhand,Deoghar,2023,12
India,Jharkhand,Dhanbad,2023,12
India,Jharkhand,Dumka,2023,12
India,Jharkhand,Garhwa,2023,12
India,Jharkhand,Giridih,2023,12
India,Jharkhand,Godda,2023,12
India,Jharkhand,Gumla,2023,12
India,Jharkhand,Hazaribag,2023,12
India,Jharkhand,Latehar,2023,12
India,Jharkhand,Pakur,2023,12
India,Jharkhand,Palamu,2023,12
India,Jharkhand,Pashchim Singhbhum,2023,12
India,Jharkhand,Purba Singhbhum,2023,12
India,Jharkhand,Ranchi,2023,12
India,Jharkhand,Sahibganj,2023,12
India,Jharkhand,Saraikela Kharsawan,2023,12
India,Karnataka,Bagalkot,2023,12
India,Karnataka,Bangalore Rural,2023,12
India,Karnataka,Bangalore Urban,2023,12
India,Karnataka,Belgaum,2023,12
India,Karnataka,Bellary,2023,12
India,Karnataka,Bidar,2023,12
India,Karnataka,Bijapur,2023,12
India,Karnataka,Chamrajnagar,2023,12
India,Karnataka,Chikmagalur,2023,12
India,Karnataka,Chitradurga,2023,12
India,Karnataka,Dakshin Kannad,2023,12
India,Karnataka,Davanagere,2023,12
India,Karnataka,Dharwad,2023,12
India,Karnataka,Gadag,2023,12
India,Karnataka,Gulbarga,2023,12
India,Karnataka,Hassan,2023,12
India,Karnataka,Haveri,2023,12
India,Karnataka,Kodagu,2023,12
India,Karnataka,Kolar,2023,12
India,Karnataka,Koppal,2023,12
India,Karnataka,Mandya,2023,12
India,Karnataka,Mysore,2023,12
India,Karnataka,Raichur,2023,12
India,Karnataka,Shimoga,2023,12
India,Karnataka,Tumkur,2023,12
India,Karnataka,Udupi,2023,12
India,Karnataka,Uttar Kannand,2023,12
India,Kerala,Alappuzha,2023,12
India,Kerala,Ernakulam,2023,12
India,Kerala,Idukki,2023,12
India,Kerala,Kannur,2023,12
India,Kerala,Kasaragod,2023,12
India,Kerala,Kollam,2023,12
India,Kerala,Kottayam,2023,12
India,Kerala,Kozhikode,2023,12
India,Kerala,Malappuram,2023,12
India,Kerala,Palakkad,2023,12
India,Kerala,Pattanamtitta,2023,12
India,Kerala,Thiruvananthapuram,2023,12
India,Kerala,Thrissur,2023,12
India,Kerala,Wayanad,2023,12
India,Madhya Pradesh,Anuppur,2023,12
India,Madhya Pradesh,Ashoknagar,2023,12
