country_iso_name,name_1,name_2,year,month
South Korea,Gyeongsangbuk-do,Yeongcheon,2023,12
South Korea,Gyeongsangbuk-do,Yeongdeok,2023,12
South Korea,Gyeongsangbuk-do,Yeongju,2023,12
South Korea,Gyeongsangbuk-do,Yeongyang,2023,12
South Korea,Gyeongsangnam-do,Changnyeong,2023,12
South Korea,Gyeongsangnam-do,Changwon,2023,12
South Korea,Gyeongsangnam-do,Geochang,2023,12
South Korea,Gyeongsangnam-do,Geoje,2023,12
South Korea,Gyeongsangnam-do,Gimhae,2023,12
South Korea,Gyeongsangnam-do,Goseong,2023,12
South Korea,Gyeongsangnam-do,Hadong,2023,12
South Korea,Gyeongsangnam-do,Haman,2023,12
South Korea,Gyeongsangnam-do,Hamyang,2023,12
South Korea,Gyeongsangnam-do,Hapcheon,2023,12
South Korea,Gyeongsangnam-do,Jinhae,2023,12
South Korea,Gyeongsangnam-do,Jinju,2023,12
South Korea,Gyeongsangnam-do,Masan,2023,12
South Korea,Gyeongsangnam-do,Miryang,2023,12
South Korea,Gyeongsangnam-do,Namhae,2023,12
South Korea,Gyeongsangnam-do,Sacheon,2023,12
South Korea,Gyeongsangnam-do,Sancheong,2023,12
South Korea,Gyeongsangnam-do,Tongyeong,2023,12
South Korea,Gyeongsangnam-do,Uiryeong,2023,12
South Korea,Gyeongsangnam-do,Yangsan,2023,12
South Korea,Incheon,Bupyeong,2023,12
South Korea,Incheon,Dong,2023,12
South Korea,Incheon,Ganghwa,2023,12
South Korea,Incheon,Gyeyang,2023,12
South Korea,Incheon,Jung,2023,12
South Korea,Incheon,Nam,2023,12
South Korea,Incheon,Namdong,2023,12
South Korea,Incheon,Ongjin,2023,12
South Korea,Incheon,Seo,2023,12
South Korea,Incheon,Yeonsu,2023,12
South Korea,Jeju,Jeju,2023,12
South Korea,Jeju,Seogwipo,2023,12
South Korea,Jeollabuk-do,Buan,2023,12
South Korea,Jeollabuk-do,Gimje,2023,12
South Korea,Jeollabuk-do,Gochang,2023,12
South Korea,Jeollabuk-do,Gunsan,2023,12
South Korea,Jeollabuk-do,Iksan,2023,12
South Korea,Jeollabuk-do,Imsil,2023,12
South Korea,Jeollabuk-do,Jangsu,2023,12
South Korea,Jeollabuk-do,Jeongeup,2023,12
South Korea,Jeollabuk-do,Jeonju,2023,12
South Korea,Jeollabuk-do,Jinan,2023,12
South Korea,Jeollabuk-do,Muju,2023,12
South Korea,Jeollabuk-do,Namwon,2023,12
South Korea,Jeollabuk-do,Sunchang,2023,12
South Korea,Jeollabuk-do,Wanju,2023,12
South Korea,Jeollanam-do,Boseong,2023,12
South Korea,Jeollanam-do,Damyang,2023,12
South Korea,Jeollanam-do,Gangjin,2023,12
South Korea,Jeollanam-do,Goheung,2023,12
South Korea,Jeollanam-do,Gokseong,2023,12
South Korea,Jeollanam-do,Gurye,2023,12
South Korea,Jeollanam-do,Gwangyang,2023,12
South Korea,Jeollanam-do,Haenam,2023,12
South Korea,Jeollanam-do,Hampyeong,2023,12
South Korea,Jeollanam-do,Hwasun,2023,12
South Korea,Jeollanam-do,Jangheung,2023,12
South Korea,Jeollanam-do,Jangseong,2023,12
South Korea,Jeollanam-do,Jindo,2023,12
South Korea,Jeollanam-do,Mokpo,2023,12
South Korea,Jeollanam-do,Muan,2023,12
South Korea,Jeollanam-do,Naju,2023,12
South Korea,Jeollanam-do,Sinan,2023,12
South Korea,Jeollanam-do,Suncheon,2023,12
South Korea,Jeollanam-do,Wando,2023,12
South Korea,Jeollanam-do,Yeongam,2023,12
South Korea,Jeollanam-do,Yeonggwang,2023,12
South Korea,Jeollanam-do,Yeosu,2023,12
South Korea,Seoul,Dobong,2023,12
South Korea,Seoul,Dong-daemun,2023,12
South Korea,Seoul,Dongjak,2023,12
South Korea,Seoul,Eun-pyeong,2023,12
South Korea,Seoul,Gandong,2023,12
South Korea,Seoul,Gangbuk,2023,12
South Korea,Seoul,Gangnam,2023,12
South Korea,Seoul,Gangseo,2023,12
South Korea,Seoul,Geum-cheon,2023,12
South Korea,Seoul,Guro,2023,12
South Korea,Seoul,Gwanak,2023,12
South Korea,Seoul,Gwang-jin,2023,12
South Korea,Seoul,Jongro,2023,12
South Korea,Seoul,Jung,2023,12
South Korea,Seoul,Jungnang,2023,12
South Korea,Seoul,Mapo,2023,12
South Korea,Seoul,Nowon,2023,12
South Korea,Seoul,Seocho,2023,12
South Korea,Seoul,Seodaemun,2023,12
South Korea,Seoul,Seongbuk,2023,12
South Korea,Seoul,Seongdong,2023,12
South Korea,Seoul,Songpa,2023,12
South Korea,Seoul,Yangcheon,2023,12
South Korea,Seoul,Yeongdeungpo,2023,12
South Korea,Seoul,Yongsan,2023,12
South Korea,Ulsan,Buk,2023,12
South Korea,Ulsan,Dong,2023,12
South Korea,Ulsan,Jung,2023,12
South Korea,Ulsan,Nam,2023,12
South Korea,Ulsan,Ulju,2023,12
